Sentence_no,Token,Token_ID,Token_TYPE,Token_no,Partition
210,and,P,NONE,9,3
210,loca_length,T219,Variable,10,3
210,.,P,NONE,11,3
211,If,T46,if_else,0,3
211,the,P,NONE,1,3
211,metadata,P,NONE,2,3
211,server,P,NONE,3,3
211,updates,T97,Func_Name,4,3
211,the,P,NONE,5,3
211,file,T98,Variable,6,3
211,'s,P,NONE,7,3
211,size,T211,Func_Name,8,3
211,as,P,NONE,9,3
211,the,P,NONE,10,3
211,result,P,NONE,11,3
211,of,P,NONE,12,3
211,the,P,NONE,13,3
211,LAYOUTCOMMIT,P,NONE,14,3
211,"operation,",P,NONE,15,3
211,it,P,NONE,16,3
211,must,T100,Op_return,17,3
211,return,T100,Op_return,18,3
211,the,P,NONE,19,3
211,new,P,NONE,20,3
211,size,P,NONE,21,3
211,(,P,NONE,22,3
211,locr_newsize.ns_size,T101,Variable,23,3
211,),P,NONE,24,3
211,as,P,NONE,25,3
211,part,P,NONE,26,3
211,of,P,NONE,27,3
211,the,P,NONE,28,3
211,results,P,NONE,29,3
211,.,P,NONE,30,3
212,The,P,NONE,0,3
212,loca_time_modify,T193,Variable,1,3
212,field,P,NONE,2,3
212,allows,P,NONE,3,3
212,the,P,NONE,4,3
212,client,P,NONE,5,3
212,to,P,NONE,6,3
212,suggest,P,NONE,7,3
212,a,P,NONE,8,3
212,modification,T190,Variable,9,3
212,time,T190,Variable,10,3
212,it,P,NONE,11,3
212,would,P,NONE,12,3
212,like,P,NONE,13,3
212,the,P,NONE,14,3
212,metadata,P,NONE,15,3
212,server,P,NONE,16,3
212,to,T191,Func_Name,17,3
212,set,T191,Func_Name,18,3
212,.,P,NONE,19,3
213,If,T45,if_else,0,3
213,the,P,NONE,1,3
213,metadata,P,NONE,2,3
213,server,P,NONE,3,3
213,uses,T93,Func_Name,4,3
213,the,P,NONE,5,3
213,client,P,NONE,6,3
213,-,P,NONE,7,3
213,provided,T95,Pred_Name,8,3
213,modification,T96,Variable,9,3
213,time,T96,Variable,10,3
213,",",P,NONE,11,3
213,it,P,NONE,12,3
213,should,P,NONE,13,3
213,ensure,P,NONE,14,3
213,that,P,NONE,15,3
213,time,T91,Variable,16,3
213,does,T92,Pred_Name,17,3
213,not,T92,Pred_Name,18,3
213,flow,T92,Pred_Name,19,3
213,backwards,T92,Pred_Name,20,3
213,.,P,NONE,21,3
214,If,T44,if_else,0,3
214,the,P,NONE,1,3
214,client,P,NONE,2,3
214,wants,P,NONE,3,3
214,to,P,NONE,4,3
214,force,T89,Pred_Name,5,3
214,the,P,NONE,6,3
214,metadata,P,NONE,7,3
214,server,P,NONE,8,3
214,to,P,NONE,9,3
214,set,T87,Func_Name,10,3
214,an,P,NONE,11,3
214,exact,T88,Variable,12,3
214,time,T88,Variable,13,3
214,",",P,NONE,14,3
214,the,P,NONE,15,3
214,client,P,NONE,16,3
214,should,P,NONE,17,3
214,use,T83,Func_Name,18,3
214,a,P,NONE,19,3
214,SETATTR,T82,OperationName,20,3
214,operation,P,NONE,21,3
214,in,P,NONE,22,3
214,a,P,NONE,23,3
214,COMPOUND,T84,OperationName,24,3
214,right,T80,Pred_Name,25,3
214,after,T80,Pred_Name,26,3
214,LAYOUTCOMMIT,T81,OperationName,27,3
214,.,P,NONE,28,3
215,If,T28,if_else,0,3
215,the,P,NONE,1,3
215,client,P,NONE,2,3
215,desires,T35,Pred_Name,3,3
215,the,P,NONE,4,3
215,resultant,P,NONE,5,3
215,modification,T36,Variable,6,3
215,time,T36,Variable,7,3
215,",",P,NONE,8,3
215,it,P,NONE,9,3
215,should,P,NONE,10,3
215,construct,T32,Func_Name,11,3
215,the,P,NONE,12,3
215,COMPOUND,T33,OperationName,13,3
215,so,P,NONE,14,3
215,that,P,NONE,15,3
215,a,P,NONE,16,3
215,GETATTR,T31,OperationName,17,3
215,follows,T29,Pred_Name,18,3
215,the,P,NONE,19,3
215,LAYOUTCOMMIT,T30,OperationName,20,3
215,.,P,NONE,21,3
216,The,P,NONE,0,3
216,loca_layoutupdate,T171,Variable,1,3
216,argument,P,NONE,2,3
216,to,P,NONE,3,3
216,LAYOUTCOMMIT,T170,Op_return,4,3
216,provides,P,NONE,5,3
216,a,P,NONE,6,3
216,mechanism,P,NONE,7,3
216,for,P,NONE,8,3
216,a,P,NONE,9,3
216,client,P,NONE,10,3
216,to,P,NONE,11,3
216,provide,P,NONE,12,3
216,layout-specific,T172,Func_Name,13,3
216,updates,T172,Func_Name,14,3
216,to,P,NONE,15,3
216,the,P,NONE,16,3
216,metadata,P,NONE,17,3
216,server,P,NONE,18,3
216,.,P,NONE,19,3
217,At,P,NONE,0,3
217,the,P,NONE,1,3
217,"minimum,",P,NONE,2,3
217,the,P,NONE,3,3
217,client,P,NONE,4,3
217,needs,P,NONE,5,3
217,to,P,NONE,6,3
217,communicate,P,NONE,7,3
217,changes,T183,Func_Name,8,3
217,to,P,NONE,9,3
217,the,P,NONE,10,3
217,end-of-file,T184,Variable,11,3
217,location,T184,Variable,12,3
217,back,P,NONE,13,3
217,to,P,NONE,14,3
217,the,P,NONE,15,3
217,server,P,NONE,16,3
217,",",P,NONE,17,3
217,and,T186,and,18,3
217,",",P,NONE,19,3
217,if,T187,Pred_Name,20,3
217,desired,T187,Pred_Name,21,3
217,",",P,NONE,22,3
217,its,P,NONE,23,3
217,view,P,NONE,24,3
217,of,P,NONE,25,3
217,the,P,NONE,26,3
217,file,T189,Variable,27,3
217,'s,P,NONE,28,3
217,modification,T188,Func_Name,29,3
217,time,T188,Func_Name,30,3
217,.,P,NONE,31,3
218,For,P,NONE,0,3
218,block/volume,T26,Pred_Name,1,3
218,layouts,T27,Variable,2,3
218,",",P,NONE,3,3
218,it,P,NONE,4,3
218,needs,P,NONE,5,3
218,to,P,NONE,6,3
218,specify,P,NONE,7,3
218,precisely,P,NONE,8,3
218,which,P,NONE,9,3
218,blocks,T25,Variable,10,3
218,have,T24,Pred_Name,11,3
218,been,T24,Pred_Name,12,3
218,used,T24,Pred_Name,13,3
218,.,P,NONE,14,3
219,If,T18,if_else,0,3
219,the,P,NONE,1,3
219,layout,T21,Variable,2,3
219,identified,P,NONE,3,3
219,in,P,NONE,4,3
219,the,P,NONE,5,3
219,arguments,T23,Variable,6,3
219,does,T22,Pred_Name,7,3
219,not,T22,Pred_Name,8,3
219,exist,T22,Pred_Name,9,3
219,",",P,NONE,10,3
219,the,P,NONE,11,3
219,error,P,NONE,12,3
219,NFS4ERR_BADLAYOUT,T20,Value,13,3
219,is,T19,Op_return,14,3
219,returned,T19,Op_return,15,3
219,.,P,NONE,16,3
220,The,P,NONE,0,3
220,layout,T181,Variable,1,3
220,being,P,NONE,2,3
220,committed,P,NONE,3,3
220,may,T180,Pred_Name,4,3
220,also,T180,Pred_Name,5,3
220,be,T180,Pred_Name,6,3
220,rejected,T180,Pred_Name,7,3
220,if,T175,if_else,8,3
220,it,P,NONE,9,3
220,does,P,NONE,10,3
220,not,T176,Pred_Name,11,3
220,correspond,T176,Pred_Name,12,3
220,to,P,NONE,13,3
220,an,P,NONE,14,3
220,existing,T178,Variable,15,3
220,layout,T178,Variable,16,3
220,with,P,NONE,17,3
220,an,P,NONE,18,3
220,iomode,T177,Func_Name,19,3
220,of,P,NONE,20,3
220,LAYOUTIOMODE4_RW,T179,Value,21,3
220,.,P,NONE,22,3
221,On,T10,Pred_Name,0,3
221,success,T10,Pred_Name,1,3
221,",",P,NONE,2,3
221,the,P,NONE,3,3
221,current,T11,Variable,4,3
221,filehandle,T11,Variable,5,3
221,retains,T16,Func_Name,6,3
221,its,P,NONE,7,3
221,value,T12,Value,8,3
221,and,T13,and,9,3
221,the,P,NONE,10,3
221,current,P,NONE,11,3
221,stateid,T14,Variable,12,3
221,retains,T15,Func_Name,13,3
221,its,P,NONE,14,3
221,value,T17,Value,15,3
221,.,P,NONE,16,3
222,For,P,NONE,0,3
222,"example,",P,NONE,1,3
222,some,P,NONE,2,3
222,file,P,NONE,3,3
222,system,P,NONE,4,3
222,implementations,P,NONE,5,3
222,may,P,NONE,6,3
222,require,P,NONE,7,3
222,expansive,T164,Func_Name,8,3
222,recovery,T164,Func_Name,9,3
222,of,P,NONE,10,3
222,file,T165,Variable,11,3
222,system,T165,Variable,12,3
222,objects,T165,Variable,13,3
222,if,T157,if_else,14,3
222,the,P,NONE,15,3
222,metadata,P,NONE,16,3
222,server,P,NONE,17,3
222,does,T159,Pred_Name,18,3
222,not,T159,Pred_Name,19,3
222,get,T159,Pred_Name,20,3
222,a,T159,Pred_Name,21,3
222,positive,T159,Pred_Name,22,3
222,indication,T159,Pred_Name,23,3
222,from,P,NONE,24,3
222,all,P,NONE,25,3
222,clients,P,NONE,26,3
222,holding,T161,Func_Name,27,3
222,a,P,NONE,28,3
222,LAYOUTIOMODE4_RW,T162,Value,29,3
222,layout,P,NONE,30,3
222,that,P,NONE,31,3
222,they,P,NONE,32,3
222,have,P,NONE,33,3
222,successfully,T160,Pred_Name,34,3
222,completed,T160,Pred_Name,35,3
222,all,T160,Pred_Name,36,3
222,their,T160,Pred_Name,37,3
222,writes,T160,Pred_Name,38,3
222,.,P,NONE,39,3
223,If,T1,if_else,0,3
223,loca_reclaim,T2,Variable,1,3
223,is,T3,Pred_Name,2,3
223,TRUE,T4,Value,3,3
223,",",P,NONE,4,3
223,the,P,NONE,5,3
223,metadata,P,NONE,6,3
223,server,P,NONE,7,3
223,is,P,NONE,8,3
223,free,P,NONE,9,3
223,to,P,NONE,10,3
223,either,P,NONE,11,3
223,examine,T8,Func_Name,12,3
223,or,T5,or,13,3
223,ignore,T6,Func_Name,14,3
223,the,P,NONE,15,3
223,value,P,NONE,16,3
223,in,P,NONE,17,3
223,the,P,NONE,18,3
223,field,P,NONE,19,3
223,loca_stateid,T7,Variable,20,3
223,.,P,NONE,21,3
224,The,P,NONE,0,3
224,metadata,P,NONE,1,3
224,server,P,NONE,2,3
224,implementation,P,NONE,3,3
224,might,P,NONE,4,3
224,or,P,NONE,5,3
224,might,P,NONE,6,3
224,not,P,NONE,7,3
224,encode,P,NONE,8,3
224,in,P,NONE,9,3
224,its,P,NONE,10,3
224,layout,T156,Variable,11,3
224,stateid,T156,Variable,12,3
224,information,P,NONE,13,3
224,that,P,NONE,14,3
224,allows,P,NONE,15,3
224,the,P,NONE,16,3
224,metadate,P,NONE,17,3
224,server,P,NONE,18,3
224,to,P,NONE,19,3
224,perform,P,NONE,20,3
224,a,P,NONE,21,3
224,consistency,T154,Func_Name,22,3
224,check,T154,Func_Name,23,3
224,on,P,NONE,24,3
224,the,P,NONE,25,3
224,LAYOUTCOMMIT,P,NONE,26,3
224,request,T155,Variable,27,3
224,.,P,NONE,28,3
225,The,P,NONE,0,1
225,client,T241,Variable,1,1
225,uses,P,NONE,2,1
225,the,P,NONE,3,1
225,SETCLIENTID,T240,Op_return,4,1
225,operation,P,NONE,5,1
225,to,P,NONE,6,1
225,notify,T245,Func_Name,7,1
225,the,P,NONE,8,1
225,server,P,NONE,9,1
225,of,P,NONE,10,1
225,its,P,NONE,11,1
225,intention,P,NONE,12,1
225,to,P,NONE,13,1
225,use,P,NONE,14,1
225,a,P,NONE,15,1
225,particular,P,NONE,16,1
225,client,T242,Variable,17,1
225,identifier,T242,Variable,18,1
225,",",P,NONE,19,1
225,callback,T243,Variable,20,1
225,",",P,NONE,21,1
225,and,P,NONE,22,1
225,callback_ident,T244,Variable,23,1
225,for,P,NONE,24,1
225,subsequent,P,NONE,25,1
225,requests,P,NONE,26,1
225,that,P,NONE,27,1
225,entail,P,NONE,28,1
225,creating,P,NONE,29,1
225,"lock,",P,NONE,30,1
225,share,P,NONE,31,1
225,"reservation,",P,NONE,32,1
225,and,P,NONE,33,1
225,delegation,P,NONE,34,1
225,state,P,NONE,35,1
225,on,P,NONE,36,1
225,the,P,NONE,37,1
225,server,P,NONE,38,1
225,.,P,NONE,39,1
226,Upon,T46,Pred_Name,0,1
226,successful,T46,Pred_Name,1,1
226,completion,T46,Pred_Name,2,1
226,the,P,NONE,3,1
226,server,P,NONE,4,1
226,will,T51,Op_return,5,1
226,return,T51,Op_return,6,1
226,a,P,NONE,7,1
226,shorthand,T50,Variable,8,1
226,client,T50,Variable,9,1
226,ID,T50,Variable,10,1
226,"that,",P,NONE,11,1
226,if,T52,if_else,12,1
226,confirmed,T53,Pred_Name,13,1
226,via,P,NONE,14,1
226,a,P,NONE,15,1
226,separate,P,NONE,16,1
226,"step,",P,NONE,17,1
226,will,P,NONE,18,1
226,be,P,NONE,19,1
226,used,P,NONE,20,1
226,in,P,NONE,21,1
226,subsequent,P,NONE,22,1
226,file,T49,Func_Name,23,1
226,locking,T49,Func_Name,24,1
226,and,T47,and,25,1
226,file,T54,Func_Name,26,1
226,open,T54,Func_Name,27,1
226,requests,P,NONE,28,1
226,.,P,NONE,29,1
227,Confirmation,P,NONE,0,1
227,of,P,NONE,1,1
227,the,P,NONE,2,1
227,client,T58,Variable,3,1
227,ID,T58,Variable,4,1
227,must,P,NONE,5,1
227,be,P,NONE,6,1
227,done,P,NONE,7,1
227,via,P,NONE,8,1
227,the,P,NONE,9,1
227,SETCLIENTID_CONFIRM,T55,Func_Name,10,1
227,operation,P,NONE,11,1
227,to,P,NONE,12,1
227,return,T60,Op_return,13,1
227,the,P,NONE,14,1
227,client,T61,Variable,15,1
227,ID,T61,Variable,16,1
227,and,P,NONE,17,1
227,setclientid_confirm,T62,Variable,18,1
227,"values,",P,NONE,19,1
227,as,P,NONE,20,1
227,"verifiers,",P,NONE,21,1
227,to,P,NONE,22,1
227,the,P,NONE,23,1
227,server,P,NONE,24,1
227,.,P,NONE,25,1
228,Two,T12,Variable,0,1
228,verifiers,T12,Variable,1,1
228,are,T10,Pred_Name,2,1
228,necessary,T10,Pred_Name,3,1
228,because,P,NONE,4,1
228,it,P,NONE,5,1
228,is,P,NONE,6,1
228,possible,P,NONE,7,1
228,to,P,NONE,8,1
228,use,P,NONE,9,1
228,SETCLIENTID,T11,Op_return,10,1
228,and,T16,and,11,1
228,SETCLIENTID_CONFIRM,T14,Func_Name,12,1
228,to,P,NONE,13,1
228,modify,T17,Func_Name,14,1
228,the,P,NONE,15,1
228,callback,T19,Variable,16,1
228,and,P,NONE,17,1
228,callback_ident,T20,Variable,18,1
228,information,P,NONE,19,1
228,but,T13,and,20,1
228,not,T13,and,21,1
228,the,P,NONE,22,1
228,shorthand,T15,Variable,23,1
228,client,T15,Variable,24,1
228,ID,T15,Variable,25,1
228,.,P,NONE,26,1
229,In,T1,Pred_Name,0,1
229,that,T1,Pred_Name,1,1
229,event,T1,Pred_Name,2,1
229,",",P,NONE,3,1
229,the,P,NONE,4,1
229,setclientid_confirm,T3,Variable,5,1
229,value,P,NONE,6,1
229,is,P,NONE,7,1
229,effectively,P,NONE,8,1
229,the,P,NONE,9,1
229,only,T4,Pred_Name,10,1
229,verifier,T5,Variable,11,1
229,.,P,NONE,12,1
230,The,P,NONE,0,1
230,callback,T27,Variable,1,1
230,information,T27,Variable,2,1
230,provided,P,NONE,3,1
230,in,P,NONE,4,1
230,this,P,NONE,5,1
230,operation,P,NONE,6,1
230,will,P,NONE,7,1
230,be,P,NONE,8,1
230,used,T26,Func_Name,9,1
230,if,T21,if_else,10,1
230,the,P,NONE,11,1
230,client,T22,Variable,12,1
230,is,T23,Pred_Name,13,1
230,provided,T23,Pred_Name,14,1
230,an,P,NONE,15,1
230,open,T25,Variable,16,1
230,delegation,T25,Variable,17,1
230,at,P,NONE,18,1
230,a,P,NONE,19,1
230,future,P,NONE,20,1
230,point,P,NONE,21,1
230,.,P,NONE,22,1
231,"Therefore,",P,NONE,0,1
231,the,P,NONE,1,1
231,client,T34,Variable,2,1
231,must,P,NONE,3,1
231,correctly,P,NONE,4,1
231,reflect,T31,Pred_Name,5,1
231,the,P,NONE,6,1
231,program,T32,Variable,7,1
231,and,P,NONE,8,1
231,port,T33,Variable,9,1
231,numbers,T33,Variable,10,1
231,for,P,NONE,11,1
231,the,P,NONE,12,1
231,callback,P,NONE,13,1
231,program,P,NONE,14,1
231,at,P,NONE,15,1
231,the,P,NONE,16,1
231,time,P,NONE,17,1
231,SETCLIENTID,T2,Op_return,18,1
231,is,P,NONE,19,1
231,used,P,NONE,20,1
231,.,P,NONE,21,1
232,The,P,NONE,0,1
232,callback_ident,T6,Variable,1,1
232,value,P,NONE,2,1
232,is,P,NONE,3,1
232,used,P,NONE,4,1
232,by,P,NONE,5,1
232,the,P,NONE,6,1
232,server,P,NONE,7,1
232,on,P,NONE,8,1
232,the,P,NONE,9,1
232,callback,T7,Func_Name,10,1
232,.,P,NONE,11,1
233,The,P,NONE,0,1
233,client,T44,Variable,1,1
233,can,P,NONE,2,1
233,leverage,P,NONE,3,1
233,the,P,NONE,4,1
233,callback_ident,T42,Variable,5,1
233,to,P,NONE,6,1
233,eliminate,T45,Func_Name,7,1
233,the,T45,Func_Name,8,1
233,need,T45,Func_Name,9,1
233,for,T45,Func_Name,10,1
233,more,T39,Pred_Name,11,1
233,than,T39,Pred_Name,12,1
233,one,T40,Value,13,1
233,callback,T41,Variable,14,1
233,RPC,T41,Variable,15,1
233,program,T41,Variable,16,1
233,number,T41,Variable,17,1
233,",",P,NONE,18,1
233,while,T35,and,19,1
233,still,P,NONE,20,1
233,being,P,NONE,21,1
233,able,P,NONE,22,1
233,to,P,NONE,23,1
233,determine,T9,Func_Name,24,1
233,which,P,NONE,25,1
233,server,P,NONE,26,1
233,is,P,NONE,27,1
233,initiating,P,NONE,28,1
233,the,P,NONE,29,1
233,callback,T18,Func_Name,30,1
233,.,P,NONE,31,1
234,Let:,P,NONE,0,1
234,x,T67,Value,1,1
234,be,T64,Func_Name,2,1
234,the,P,NONE,3,1
234,value,T28,Func_Name,4,1
234,of,T28,Func_Name,5,1
234,the,P,NONE,6,1
234,client.id,T38,Variable,7,1
234,subfield,P,NONE,8,1
234,of,P,NONE,9,1
234,the,P,NONE,10,1
234,SETCLIENTID4args,T66,Variable,11,1
234,structure,P,NONE,12,1
234,.,P,NONE,13,1
235,v,T68,Value,0,1
235,be,T24,Func_Name,1,1
235,the,P,NONE,2,1
235,value,T69,Func_Name,3,1
235,of,T69,Func_Name,4,1
235,the,P,NONE,5,1
235,client.verifier,T36,Variable,6,1
235,subfield,P,NONE,7,1
235,of,P,NONE,8,1
235,the,P,NONE,9,1
235,SETCLIENTID4args,T71,Variable,10,1
235,structure,P,NONE,11,1
235,.,P,NONE,12,1
236,c,T72,Value,0,1
236,be,T29,Func_Name,1,1
236,the,P,NONE,2,1
236,value,T73,Func_Name,3,1
236,of,T73,Func_Name,4,1
236,the,P,NONE,5,1
236,client,T30,Variable,6,1
236,ID,T30,Variable,7,1
236,field,P,NONE,8,1
236,returned,P,NONE,9,1
236,in,P,NONE,10,1
236,the,P,NONE,11,1
236,SETCLIENTID4resok,T75,Variable,12,1
236,structure,P,NONE,13,1
236,.,P,NONE,14,1
237,k,T79,Value,0,1
237,represent,T56,Func_Name,1,1
237,the,P,NONE,2,1
237,value,T80,Func_Name,3,1
237,combination,T80,Func_Name,4,1
237,of,P,NONE,5,1
237,the,P,NONE,6,1
237,callback,T78,Variable,7,1
237,and,P,NONE,8,1
237,callback_ident,T77,Variable,9,1
237,fields,P,NONE,10,1
237,of,P,NONE,11,1
237,the,P,NONE,12,1
237,SETCLIENTID4args,T76,Variable,13,1
237,structure,P,NONE,14,1
237,.,P,NONE,15,1
238,s,T84,Value,0,1
238,be,T57,Func_Name,1,1
238,the,P,NONE,2,1
238,setclientid_confirm,T81,Variable,3,1
238,value,T83,Func_Name,4,1
238,returned,T83,Func_Name,5,1
238,in,P,NONE,6,1
238,the,P,NONE,7,1
238,SETCLIENTID4resok,T82,Variable,8,1
238,structure,P,NONE,9,1
238,.,P,NONE,10,1
239,{,T74,Value,0,1
239,"v,",T74,Value,1,1
239,"x,",T74,Value,2,1
239,"c,",T74,Value,3,1
239,"k,",T74,Value,4,1
239,s,T74,Value,5,1
239,},T74,Value,6,1
239,be,T70,Func_Name,7,1
239,a,P,NONE,8,1
239,quintuple,T59,Func_Name,9,1
239,for,P,NONE,10,1
239,a,P,NONE,11,1
239,client,T65,Variable,12,1
239,record,T65,Variable,13,1
239,.,P,NONE,14,1
242,An,P,NONE,0,1
242,unconfirmed,T94,Pred_Name,1,1
242,record,T95,Variable,2,1
242,is,P,NONE,3,1
242,established,T92,Func_Name,4,1
242,by,P,NONE,5,1
242,a,P,NONE,6,1
242,SETCLIENTID,T93,OperationName,7,1
242,call,P,NONE,8,1
242,.,P,NONE,9,1
243,Since,P,NONE,0,1
243,SETCLIENTID,T106,OperationName,1,1
243,is,P,NONE,2,1
243,a,P,NONE,3,1
243,non-idempotent,T108,Pred_Name,4,1
243,"operation,",P,NONE,5,1
243,let,P,NONE,6,1
243,us,P,NONE,7,1
243,assume,P,NONE,8,1
243,that,P,NONE,9,1
243,the,P,NONE,10,1
243,server,P,NONE,11,1
243,is,P,NONE,12,1
243,implementing,T104,Func_Name,13,1
243,the,P,NONE,14,1
243,duplicate,T103,Variable,15,1
243,request,T103,Variable,16,1
243,cache,T103,Variable,17,1
243,(DRC),P,NONE,18,1
243,.,P,NONE,19,1
244,When,T96,if_else,0,1
244,the,P,NONE,1,1
244,server,P,NONE,2,1
244,gets,P,NONE,3,1
244,a,P,NONE,4,1
244,SETCLIENTID,T97,Op_return,5,1
244,{,T98,Value,6,1
244,"v,",T98,Value,7,1
244,"x,",T98,Value,8,1
244,k,T98,Value,9,1
244,},T98,Value,10,1
244,request,T88,Variable,11,1
244,",",P,NONE,12,1
244,it,P,NONE,13,1
244,processes,T100,Func_Name,14,1
244,it,P,NONE,15,1
244,in,P,NONE,16,1
244,the,P,NONE,17,1
244,following,P,NONE,18,1
244,manner,P,NONE,19,1
244,.,P,NONE,20,1
245,o,P,NONE,0,1
245,It,P,NONE,1,1
245,first,P,NONE,2,1
245,looks,T199,Func_Name,3,1
245,up,T199,Func_Name,4,1
245,the,P,NONE,5,1
245,request,T202,Variable,6,1
245,in,P,NONE,7,1
245,the,P,NONE,8,1
245,DRC,T203,Variable,9,1
245,.,P,NONE,10,1
246,If,T109,if_else,0,1
246,there,P,NONE,1,1
246,is,P,NONE,2,1
246,a,P,NONE,3,1
246,hit,T110,Pred_Name,4,1
246,",",P,NONE,5,1
246,it,P,NONE,6,1
246,returns,T111,Op_return,7,1
246,the,P,NONE,8,1
246,result,T114,Variable,9,1
246,cached,T112,Func_Name,10,1
246,in,P,NONE,11,1
246,the,P,NONE,12,1
246,DRC,T113,Variable,13,1
246,.,P,NONE,14,1
247,The,P,NONE,0,1
247,server,P,NONE,1,1
247,does,P,NONE,2,1
247,NOT,P,NONE,3,1
247,remove,T117,Func_Name,4,1
247,client,T118,Variable,5,1
247,state,T118,Variable,6,1
247,"(locks,",P,NONE,7,1
247,"shares,",P,NONE,8,1
247,"delegations),",P,NONE,9,1
247,nor,T115,or,10,1
247,does,P,NONE,11,1
247,it,P,NONE,12,1
247,modify,T119,Func_Name,13,1
247,any,P,NONE,14,1
247,recorded,T122,Variable,15,1
247,callback,T122,Variable,16,1
247,and,P,NONE,17,1
247,callback_ident,T120,Variable,18,1
247,information,P,NONE,19,1
247,for,P,NONE,20,1
247,client,T123,Variable,21,1
247,{,P,NONE,22,1
247,x,P,NONE,23,1
247,},P,NONE,24,1
247,.,P,NONE,25,1
248,For,P,NONE,0,1
248,any,P,NONE,1,1
248,DRC,T125,Variable,2,1
248,miss,T124,Pred_Name,3,1
248,",",P,NONE,4,1
248,the,P,NONE,5,1
248,server,P,NONE,6,1
248,takes,P,NONE,7,1
248,the,P,NONE,8,1
248,client,T127,Variable,9,1
248,ID,T127,Variable,10,1
248,string,P,NONE,11,1
248,"x,",P,NONE,12,1
248,and,P,NONE,13,1
248,searches,T128,Func_Name,14,1
248,for,P,NONE,15,1
248,client,T133,Variable,16,1
248,records,T133,Variable,17,1
248,for,P,NONE,18,1
248,x,P,NONE,19,1
248,that,P,NONE,20,1
248,the,P,NONE,21,1
248,server,P,NONE,22,1
248,may,T130,Pred_Name,23,1
248,have,T130,Pred_Name,24,1
248,recorded,T130,Pred_Name,25,1
248,from,P,NONE,26,1
248,previous,T129,OperationName,27,1
248,SETCLIENTID,T129,OperationName,28,1
248,calls,P,NONE,29,1
248,.,P,NONE,30,1
249,For,P,NONE,0,1
249,any,P,NONE,1,1
249,confirmed,T134,Pred_Name,2,1
249,record,T135,Variable,3,1
249,with,P,NONE,4,1
249,the,P,NONE,5,1
249,same,P,NONE,6,1
249,id,T136,Variable,7,1
249,string,P,NONE,8,1
249,x,T137,Value,9,1
249,",",P,NONE,10,1
249,if,T138,if_else,11,1
249,the,P,NONE,12,1
249,recorded,T141,Variable,13,1
249,principal,T141,Variable,14,1
249,does,T139,Pred_Name,15,1
249,not,T139,Pred_Name,16,1
249,match,T139,Pred_Name,17,1
249,that,P,NONE,18,1
249,of,T142,Func_Name,19,1
249,the,P,NONE,20,1
249,SETCLIENTID,T140,OperationName,21,1
249,"call,",P,NONE,22,1
249,then,P,NONE,23,1
249,the,P,NONE,24,1
249,server,P,NONE,25,1
249,returns,T144,Op_return,26,1
249,an,P,NONE,27,1
249,NFS4ERR_CLID_INUSE,T145,Value,28,1
249,error,P,NONE,29,1
249,.,P,NONE,30,1
250,o,P,NONE,0,1
250,The,P,NONE,1,1
250,server,P,NONE,2,1
250,checks,P,NONE,3,1
250,if,P,NONE,4,1
250,it,P,NONE,5,1
250,has,T149,Pred_Name,6,1
250,recorded,T149,Pred_Name,7,1
250,a,P,NONE,8,1
250,confirmed,T263,Pred_Name,9,1
250,record,P,NONE,10,1
250,for,P,NONE,11,1
250,{,T148,Value,12,1
250,"v,",T148,Value,13,1
250,"x,",T148,Value,14,1
250,"c,",T148,Value,15,1
250,"l,",T148,Value,16,1
250,s,T148,Value,17,1
250,},T148,Value,18,1
250,",",P,NONE,19,1
250,where,P,NONE,20,1
250,l,P,NONE,21,1
250,may,P,NONE,22,1
250,or,P,NONE,23,1
250,may,P,NONE,24,1
250,not,P,NONE,25,1
250,equal,P,NONE,26,1
250,k,P,NONE,27,1
250,.,P,NONE,28,1
251,It,P,NONE,0,1
251,does,T154,Pred_Name,1,1
251,not,T154,Pred_Name,2,1
251,matter,T154,Pred_Name,3,1
251,whether,P,NONE,4,1
251,k,T155,Value,5,1
251,equals,T156,Pred_Name,6,1
251,l,T157,Value,7,1
251,or,P,NONE,8,1
251,not,P,NONE,9,1
251,.,P,NONE,10,1
252,Any,P,NONE,0,1
252,pre-existing,T159,Pred_Name,1,1
252,unconfirmed,T159,Pred_Name,2,1
252,{,T160,Value,3,1
252,"v,",T160,Value,4,1
252,"x,",T160,Value,5,1
252,"c,",T160,Value,6,1
252,"*,",T160,Value,7,1
252,*,T160,Value,8,1
252,},T160,Value,9,1
252,is,P,NONE,10,1
252,removed,T158,Func_Name,11,1
252,.,P,NONE,12,1
253,The,P,NONE,0,1
253,server,P,NONE,1,1
253,returns,T152,Op_return,2,1
253,{,T153,Value,3,1
253,"c,",T153,Value,4,1
253,t,T153,Value,5,1
253,},T153,Value,6,1
253,.,P,NONE,7,1
254,It,P,NONE,0,1
254,is,P,NONE,1,1
254,indeed,P,NONE,2,1
254,returning,T165,Op_return,3,1
254,the,P,NONE,4,1
254,old,P,NONE,5,1
254,clientid4,T167,Variable,6,1
254,value,P,NONE,7,1
254,"c,",P,NONE,8,1
254,because,P,NONE,9,1
254,the,P,NONE,10,1
254,client,T161,Variable,11,1
254,apparently,P,NONE,12,1
254,only,P,NONE,13,1
254,wants,P,NONE,14,1
254,to,P,NONE,15,1
254,update,T162,Func_Name,16,1
254,callback,T163,Variable,17,1
254,value,P,NONE,18,1
